h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,baseline_activity,speed_drop,ccis,status,color,cluster,centroid_lat,centroid_lon,avg_ccis,cell_count
8860145a0bfffff,2,10,12.9349458,77.5365139,"7th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",6,1,0.0011933174224343,1.0,10.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,21,157,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0,32,0.0381861575178997,1.0,157.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,21,157,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1,33,0.0393794749403341,1.0,157.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,21,157,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2,50,0.0596658711217183,1.0,157.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,21,157,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",3,39,0.0465393794749403,1.0,157.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,21,157,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",4,1,0.0011933174224343,1.0,157.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,21,157,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",5,2,0.0023866348448687,1.0,157.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,22,38,12.934946,77.5365616,"7th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0,11,0.013126491646778,1.0,38.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,22,38,12.934946,77.5365616,"7th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1,10,0.0119331742243436,1.0,38.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,22,38,12.934946,77.5365616,"7th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2,10,0.0119331742243436,1.0,38.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,22,38,12.934946,77.5365616,"7th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",3,7,0.0083532219570405,1.0,38.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,23,23,12.9349911,77.536412,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1,1,0.0011933174224343,1.0,23.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,23,23,12.9349911,77.536412,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",4,12,0.0143198090692124,0.9166666666666666,21.08,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0bfffff,23,23,12.9349911,77.536412,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",5,10,0.0119331742243436,1.0,23.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a0dfffff,0,4,12.9384536,77.553874,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",1,1,0.0011933174224343,1.0,4.0,monitor,#FFA500,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,0,4,12.9384536,77.553874,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",4,1,0.0011933174224343,1.0,4.0,monitor,#FFA500,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,0,4,12.9384536,77.553874,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",5,2,0.0023866348448687,1.0,4.0,monitor,#FFA500,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,5,6,12.9384422,77.5537275,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",6,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,7,33,12.9385526,77.5535394,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",0,18,0.0214797136038186,0.8333333333333334,27.5,critical,#FF4B4B,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,7,33,12.9385526,77.5535394,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",1,4,0.0047732696897374,1.0,33.0,critical,#FF4B4B,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,7,33,12.9385526,77.5535394,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",2,1,0.0011933174224343,1.0,33.0,critical,#FF4B4B,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,7,33,12.9385526,77.5535394,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",3,8,0.0095465393794749,1.0,33.0,critical,#FF4B4B,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,7,33,12.9385526,77.5535394,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",5,1,0.0011933174224343,1.0,33.0,critical,#FF4B4B,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,7,33,12.9385526,77.5535394,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",6,1,0.0011933174224343,1.0,33.0,critical,#FF4B4B,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,8,6,12.942317,77.5482768,"Sri Kumaraswamy Temple Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560026 (India)",0,2,0.0023866348448687,1.0,6.0,monitor,#FFA500,38,12.942316999999997,77.5482768,6.0,3.0
8860145a0dfffff,8,6,12.942317,77.5482768,"Sri Kumaraswamy Temple Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560026 (India)",3,2,0.0023866348448687,1.0,6.0,monitor,#FFA500,38,12.942316999999997,77.5482768,6.0,3.0
8860145a0dfffff,8,6,12.942317,77.5482768,"Sri Kumaraswamy Temple Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560026 (India)",6,2,0.0023866348448687,1.0,6.0,monitor,#FFA500,38,12.942316999999997,77.5482768,6.0,3.0
8860145a0dfffff,23,4,12.9386087,77.5532514,"22nd Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",1,2,0.0023866348448687,1.0,4.0,monitor,#FFA500,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,23,4,12.9386087,77.5532514,"22nd Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",4,1,0.0011933174224343,1.0,4.0,monitor,#FFA500,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a0dfffff,23,4,12.9386087,77.5532514,"22nd Main Road, Kattera Guppe, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",6,1,0.0011933174224343,1.0,4.0,monitor,#FFA500,37,12.942529267245579,77.5693367455197,84.08745519713263,279.0
8860145a11fffff,0,6,12.9372368,77.5197729,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",0,2,0.0023866348448687,1.0,6.0,monitor,#FFA500,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,2,17,12.9358117,77.518129,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",1,5,0.0059665871121718,1.0,17.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,2,17,12.9358117,77.518129,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2,9,0.0107398568019093,0.8888888888888888,15.11,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,2,17,12.9358117,77.518129,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",4,1,0.0011933174224343,1.0,17.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,2,17,12.9358117,77.518129,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",5,1,0.0011933174224343,1.0,17.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,2,17,12.9358117,77.518129,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",6,1,0.0011933174224343,1.0,17.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,3,5,12.9358717,77.5181348,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",1,3,0.0035799522673031,0.6666666666666666,3.33,monitor,#FFA500,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,3,5,12.9358717,77.5181348,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",4,2,0.0023866348448687,1.0,5.0,monitor,#FFA500,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,4,26,12.9370158,77.5196307,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",0,1,0.0011933174224343,1.0,26.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,4,26,12.9370158,77.5196307,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",3,8,0.0095465393794749,1.0,26.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,4,26,12.9370158,77.5196307,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",4,17,0.0202863961813842,0.5294117647058824,13.76,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,5,19,12.9377609,77.5209823,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",1,2,0.0023866348448687,1.0,19.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,5,19,12.9377609,77.5209823,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",3,11,0.013126491646778,0.7272727272727273,13.82,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,5,19,12.9377609,77.5209823,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",4,1,0.0011933174224343,1.0,19.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,5,19,12.9377609,77.5209823,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",5,4,0.0047732696897374,1.0,19.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,5,19,12.9377609,77.5209823,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",6,1,0.0011933174224343,1.0,19.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,6,6,12.9362788,77.5186148,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",1,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,6,6,12.9362788,77.5186148,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,6,6,12.9362788,77.5186148,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",3,1,0.0011933174224343,1.0,6.0,monitor,#FFA500,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,6,6,12.9362788,77.5186148,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",5,3,0.0035799522673031,1.0,6.0,monitor,#FFA500,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,22,11,12.9354625,77.5181866,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",0,6,0.0071599045346062,0.8333333333333334,9.17,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,22,11,12.9354625,77.5181866,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",1,4,0.0047732696897374,1.0,11.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a11fffff,22,11,12.9354625,77.5181866,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",3,1,0.0011933174224343,1.0,11.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,0,11,12.9317564,77.5155538,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",2,1,0.0011933174224343,1.0,11.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,0,11,12.9317564,77.5155538,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",3,1,0.0011933174224343,1.0,11.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,0,11,12.9317564,77.5155538,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",4,7,0.0083532219570405,0.5714285714285714,6.29,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,0,11,12.9317564,77.5155538,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",5,2,0.0023866348448687,1.0,11.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,1,26,12.93299,77.5162976,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",1,8,0.0095465393794749,1.0,26.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,1,26,12.93299,77.5162976,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",3,3,0.0035799522673031,1.0,26.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,1,26,12.93299,77.5162976,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",4,2,0.0023866348448687,1.0,26.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,1,26,12.93299,77.5162976,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",5,1,0.0011933174224343,1.0,26.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,1,26,12.93299,77.5162976,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",6,12,0.0143198090692124,1.0,26.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,2,49,12.9357675,77.518035,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",0,8,0.0095465393794749,1.0,49.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,2,49,12.9357675,77.518035,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",1,17,0.0202863961813842,1.0,49.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,2,49,12.9357675,77.518035,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2,18,0.0214797136038186,1.0,49.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,2,49,12.9357675,77.518035,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",4,2,0.0023866348448687,1.0,49.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,2,49,12.9357675,77.518035,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",5,3,0.0035799522673031,1.0,49.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,2,49,12.9357675,77.518035,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",6,1,0.0011933174224343,1.0,49.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,3,20,12.9318568,77.5156212,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",0,1,0.0011933174224343,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,3,20,12.9318568,77.5156212,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",1,3,0.0035799522673031,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,3,20,12.9318568,77.5156212,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",3,1,0.0011933174224343,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,3,20,12.9318568,77.5156212,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",5,7,0.0083532219570405,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,3,20,12.9318568,77.5156212,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",6,8,0.0095465393794749,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,4,35,12.9320603,77.5157034,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",0,2,0.0023866348448687,1.0,35.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,4,35,12.9320603,77.5157034,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",2,7,0.0083532219570405,1.0,35.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,4,35,12.9320603,77.5157034,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",4,6,0.0071599045346062,1.0,35.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,4,35,12.9320603,77.5157034,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",5,6,0.0071599045346062,1.0,35.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a13fffff,4,35,12.9320603,77.5157034,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",6,14,0.0167064439140811,1.0,35.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
